date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-07-16,0.5488821824154279,0.53318001478032,0.37620148951027466,0.6718411224654961,17.427289353299873,0.0,0.0,0.0,0
2020-07-17,0.5526243682303886,0.5386782817987212,0.38012163186593356,0.6718190462191945,0.06614378705635826,0.0,0.0,0.0,0
2020-07-18,0.5584349465314092,0.5399280519999574,0.39725183524260926,0.6909181681066596,0.9373551829899041,0.0,0.0,0.0,0
2020-07-19,0.5614955249270065,0.5512399620770543,0.4037263214776741,0.684275180074824,1.768163841279646,1.277973442734252,0.0,0.0,0
2020-07-20,0.5685820268756552,0.5581316336701507,0.41568113164693826,0.6861093613629742,1.8165244438745853,1.9782411680817797,0.0,0.0,0
2020-07-21,0.5753638173023989,0.5681756332804377,0.44493518707963436,0.6983264717679113,1.5964981392248139,2.2876050512413038,0.0,0.0,0
2020-07-22,0.5857028039193217,0.5755724467690914,0.45182098219173666,0.6983126423135204,1.3991125105622495,2.3781928461506885,0.0,0.0,0
2020-07-23,0.6010086380196664,0.5960918851916864,0.47918871645979066,0.7180933141309432,1.2540936405903726,2.473135859957635,0.0,0.0,0
2020-07-24,0.6172262726508975,0.6106511559547991,0.4829839773808682,0.7197099541744535,1.13677054555051,2.4173683378074844,0.0,0.0,0
2020-07-25,0.6346593352232692,0.6287627609941066,0.5066336710725415,0.7447113661737986,1.0351137345782713,2.4780471849858143,0.0,0.0,0
2020-07-26,0.656952826126245,0.6496658000424893,0.5227162620564568,0.7709894855258763,0.9465586636225906,2.284806751167601,0.9999999999999988,1.0,200000
2020-07-27,0.6760193802262837,0.6706866600672015,0.5509578461938561,0.7973255644410925,0.8698792607433151,2.1349251631195547,6.99999999999999,7.0,200000
2020-07-28,0.7008012053491285,0.6930801337254286,0.5655463833424564,0.8118692171392902,0.8039522775804369,2.071554077179831,0.0,0.0,200000
2020-07-29,0.728029748354519,0.7232822853015226,0.5906213451467777,0.8363888287350473,0.7473111249338203,1.8796924940950086,0.9999999999999988,1.0,200000
2020-07-30,0.756232659620267,0.747276940676897,0.6112938630936932,0.8689590659449754,0.6987841852832993,1.7478948923029933,11.999999999999984,12.0,200000
2020-07-31,0.7897141237738429,0.7808753710560945,0.6426885286323858,0.906789324824716,0.657690367866537,1.6066072576667185,0.0,0.0,200000
2020-08-01,0.8202906311558426,0.8105474023692842,0.6568095753480316,0.9360894756966789,0.6232406580381661,1.5465049989907858,1.9999999999999976,2.0,200000
2020-08-02,0.8558692479259681,0.8507436394033963,0.6943927148705847,0.9831647644110799,0.5949295431245468,1.4008708584488023,0.0,0.0,200000
2020-08-03,0.8916373519910605,0.8782247442752054,0.7199222178976356,1.0265016870584502,0.572094071273494,1.2819182611160584,0.0,0.0,200000
2020-08-04,0.9311201753098547,0.9171555121648598,0.7665427382404396,1.0768845133755502,0.554227075388319,1.1829808450307664,0.0,0.0,200000
2020-08-05,0.9699876006328425,0.9548185558619176,0.7778524186474914,1.117169688489646,0.5343969481163465,1.1000453991345238,0.0,0.0,200000
2020-08-06,1.0081703401406161,1.0005391549658702,0.8232459087146725,1.1596159767659022,0.527426172635715,1.02222493922066,0.9999999999999988,1.0,200000
2020-08-07,1.0469813859878285,1.0334134044065917,0.8573785975491259,1.200550019137759,0.5233837462792885,0.9702091523546568,0.0,0.0,200000
2020-08-08,1.0848427474379407,1.0776632905730894,0.9133197689392643,1.257060081339246,0.5223747065958353,0.9117206014343969,0.0,0.0,200000
2020-08-09,1.1294807931826447,1.1196977597988291,0.9193692284405351,1.283913975327942,0.5252534593268386,0.8504940257366812,0.0,0.0,200000
2020-08-10,1.165713204839985,1.1525586839572095,0.9801303938322224,1.3261570944559276,0.5321026484992021,0.7991275762196695,0.0,0.0,200000
2020-08-11,1.1998854998606416,1.1941857141430283,0.9977964863151265,1.3746245882940853,0.5430446421555802,0.7687343346161184,0.9999999999999988,1.0,200000
2020-08-12,1.2322179917660434,1.2237482303962677,1.031228997827847,1.4211711089772896,0.5580772984113609,0.7394226069421758,0.0,0.0,200000
2020-08-13,1.263036787737893,1.2519760640372701,1.0673792564156597,1.4730505190183043,0.5769610114507822,0.7201774351252563,0.9999999999999988,1.0,200000
2020-08-14,1.291428844155747,1.2808152558776635,1.0762886606464508,1.4807459908770064,0.5997358635679448,0.695682992810421,0.0,0.0,200000
2020-08-15,1.3203087939258722,1.3192647276980702,1.1170663069371174,1.5384316058617458,0.6266556402567746,0.6860092485197026,0.0,0.0,200000
2020-08-16,1.3463739427486916,1.3394683247932602,1.1150998167278743,1.551847318259382,0.6579916322210456,0.6780877898571255,0.9999999999999988,1.0,200000
2020-08-17,1.3604216385599361,1.3464027691313913,1.1469881955878547,1.5634386158502636,0.6939357855085094,0.6801642498989136,0.0,0.0,200000
2020-08-18,1.3743860705738442,1.3694327342417736,1.1458296571366942,1.5696531163238483,0.7346766689413959,0.6816368316635568,0.0,0.0,200000
2020-08-19,1.3922195392532846,1.382126212716667,1.1506312072595917,1.5860759825600441,0.7800281804185808,0.6920035760050833,0.0,0.0,200000
2020-08-20,1.3961491098805725,1.3901619851398217,1.1621496512688334,1.592832139218738,0.8298212148006708,0.7032221881025855,0.0,0.0,200000
2020-08-21,1.3959516506536012,1.3853330561710162,1.1823742898358325,1.6404815365187388,0.8847132566447119,0.7216863063337181,0.9999999999999988,1.0,200000
2020-08-22,1.3877298870753914,1.3737501200261577,1.1266240251036652,1.5835666850114942,0.9445785349724212,0.7420223939137782,0.0,0.0,200000
2020-08-23,1.379205059154849,1.3708015911272762,1.1515386650515582,1.6080235053835548,1.0085295504265983,0.7699054097546076,0.0,0.0,200000
2020-08-24,1.3675421001285804,1.35577479384462,1.1096891390813757,1.5453102870134547,1.0758276381087815,0.8021428062253877,2.999999999999996,3.0,200000
2020-08-25,1.3460652582214394,1.3320660349426667,1.1260806107277361,1.5501193546076042,1.146020865898668,0.8435225344581371,0.9999999999999988,1.0,200000
2020-08-26,1.322095080312059,1.3032950074310925,1.0980080521556994,1.516164726668418,1.2187789371899322,0.8822118565996495,0.9999999999999988,1.0,200000
2020-08-27,1.2922067467984237,1.2888912650284423,1.0758234704349006,1.492518541018898,1.2928189635783793,0.9284037358124317,0.0,0.0,200000
2020-08-28,1.2620021488159883,1.2574180219134887,1.0268955969938804,1.4307710826293851,1.3664509334802166,0.9801598735500013,1.9999999999999976,2.0,200000
2020-08-29,1.227319029868295,1.2183195994400335,1.0071675198887806,1.4045636742444187,1.4380245322621676,1.0390694619738108,0.9999999999999988,1.0,200000
2020-08-30,1.1911474463955858,1.1854039724170158,0.9572651854044171,1.366273712179931,1.5060058954113522,1.0983203039666065,0.0,0.0,200000
2020-08-31,1.1427990024015275,1.136482126150252,0.9386893242292701,1.3295447912048053,1.5687351868233335,1.1634685488845935,1.9999999999999976,2.0,200000
2020-09-01,1.0974361718552392,1.090768237050122,0.8709743342624947,1.2473868126739485,1.6242801614525584,1.2311797318640019,0.0,0.0,200000
2020-09-02,1.048287426209721,1.038283794422979,0.8464184747760488,1.2136133291219087,1.6694978208699767,1.3015482893291197,0.9999999999999988,1.0,200000
2020-09-03,1.0041117583322987,0.9944438003509494,0.828088730527814,1.172452136646372,1.7019959861415483,1.3747554121909416,0.0,0.0,200000
2020-09-04,0.9601492844948699,0.9467246916825891,0.7987045847605069,1.1220799046470578,1.7204626880501714,1.4461331932652788,0.0,0.0,200000
2020-09-05,0.9218118114014926,0.9093449332966574,0.75420657903989,1.057516764400191,1.724388815124049,1.5169631864778226,3.999999999999995,4.0,200000
2020-09-06,0.8820707725537704,0.8676282341225476,0.725169608686751,1.0143086774683798,1.7140633110990537,1.5845447834946997,0.9999999999999988,1.0,200000
2020-09-07,0.849890142334074,0.8360161734206204,0.6955393243375203,0.973105864721416,1.6903359686120096,1.649532032947688,0.0,0.0,200000
2020-09-08,0.8127948871982322,0.80597580762014,0.6389558294946087,0.9116567540143922,1.6539469418804225,1.7049074336540457,3.999999999999995,4.0,200000
2020-09-09,0.7814671651457816,0.7739292033663794,0.6452793353551489,0.8979741039130162,1.606401948739461,1.7530922551135446,3.999999999999995,4.0,200000
2020-09-10,0.752154496945312,0.7451718347881775,0.6306602526141935,0.877397956256002,1.5487579574496635,1.7926802506065163,1.9999999999999976,2.0,200000
2020-09-11,0.7289499663861772,0.7213484009598717,0.6002293157929725,0.8383663257354297,1.4822319218807518,1.8200235601237618,5.999999999999992,6.0,200000
2020-09-12,0.704684935777967,0.6982986536211916,0.5788692953970627,0.8126015534381861,1.4089908750011362,1.8382295722754511,2.999999999999996,3.0,200000
2020-09-13,0.6850483757901528,0.6767427145616565,0.5714688655399168,0.793738841322834,1.331455737470711,1.8443949455013438,0.0,0.0,200000
2020-09-14,0.666861126289442,0.6576663660956099,0.569296951654166,0.7911410654149234,1.2512932398454781,1.8384431194803637,2.999999999999996,3.0,200000
2020-09-15,0.6558648739712573,0.6456739127586701,0.5412413554949024,0.7558670143489337,1.1698534481009772,1.819940280161675,5.999999999999992,6.0,200000
2020-09-16,0.6419491492988066,0.6367267862768459,0.5174367226491977,0.7366523043088923,1.0886231762902572,1.7929506785092673,0.9999999999999988,1.0,200000
2020-09-17,0.6287033790462144,0.6258643759089078,0.5049665619454768,0.7167785620180971,1.0093270285485336,1.7506693875851347,3.999999999999995,4.0,200000
2020-09-18,0.6217786679718853,0.6207371923123243,0.5135951196134104,0.7176463493861809,0.932853444123083,1.7026645861646907,1.9999999999999976,2.0,200000
2020-09-19,0.617463001549234,0.6140966313998629,0.5130832520499112,0.7225020123589807,0.859379645150378,1.6466515139964648,0.9999999999999988,1.0,200000
2020-09-20,0.613925863220655,0.6063855412765211,0.5170869927285077,0.7234885279828003,0.7896810433575362,1.5839039170343572,0.9999999999999988,1.0,200000
2020-09-21,0.613504042077538,0.6085629813439797,0.49707646402274414,0.7033492015367145,0.7245348073762292,1.5159404481739165,0.0,0.0,200000
2020-09-22,0.6137978534120421,0.6056930349495855,0.4876029624307597,0.7119286195592923,0.664126759984897,1.4441590874772363,0.9999999999999988,1.0,200000
2020-09-23,0.6150133904041375,0.6062047907648258,0.49632275985486196,0.7239167118996612,0.6084475398036274,1.3698376861960417,6.99999999999999,7.0,200000
2020-09-24,0.6153409570265841,0.6056760131947221,0.49554075450840757,0.7131689445822506,0.5574223858888367,1.2941845467368822,0.0,0.0,200000
2020-09-25,0.6192880250927076,0.6133694206274363,0.49189082212914276,0.7143192090427765,0.5108314041147505,1.2183136641569923,2.999999999999996,3.0,200000
2020-09-26,0.6260351810820114,0.6207417131560369,0.49495481927271356,0.7199627267504574,0.4683069281898372,1.1432089938748002,0.9999999999999988,1.0,200000
2020-09-27,0.6311414174300489,0.6266290704556925,0.5225901407303971,0.7523348717047339,0.42960821106603225,1.0697054326703086,0.9999999999999988,1.0,200000
2020-09-28,0.6397049203377949,0.6354876937680456,0.5260706634573468,0.7535701506023008,0.39467507774783717,0.9984862151487457,0.0,0.0,200000
2020-09-29,0.6481755184898096,0.6470208659863661,0.5278958459884239,0.7516353405541589,0.3631892180841233,0.9300822442928343,1.9999999999999976,2.0,200000
2020-09-30,0.6568315570610342,0.6543143241689733,0.5338772353039957,0.7657039140782932,0.3348462031363522,0.8648815685580118,0.0,0.0,200000
2020-10-01,0.6696441875604486,0.6664781348799316,0.5578388360299414,0.7905956151105443,0.3093975628244568,0.8031584311805597,0.0,0.0,200000
2020-10-02,0.6840481814354882,0.6766125511164816,0.5416523469868519,0.7931856440575217,0.286526627307014,0.7450847692825274,0.9999999999999988,1.0,200000
2020-10-03,0.6995735182103705,0.6893399341433363,0.5340435656662578,0.7972435363275893,0.2660638501116386,0.6907450282942548,0.0,0.0,200000
2020-10-04,0.7151355876438923,0.7078246785475605,0.5716575373735875,0.8218820729089321,0.2479017806058767,0.6401463058963456,0.0,0.0,200000
2020-10-05,0.7307865378730082,0.7195946550366694,0.5983238243773051,0.8591501383472592,0.23183645546871431,0.5932286358510157,1.9999999999999976,2.0,200000
2020-10-06,0.7499455422201077,0.7426084826074799,0.6048794243133024,0.8733258705400346,0.217634635658494,0.5498869135270127,0.0,0.0,200000
2020-10-07,0.7700477969304634,0.7640102399643445,0.6165840052277393,0.8927074010166489,0.20507597919962367,0.5099959800103112,0.9999999999999988,1.0,200000
2020-10-08,0.7943860760986807,0.7862702478896522,0.6356271435998089,0.9172754199520423,0.19405702944191372,0.47340440676051965,0.0,0.0,200000
2020-10-09,0.8164191388706996,0.8072848920446033,0.6616457616453545,0.9585167245330861,0.18448864514103477,0.43994503725423084,0.0,0.0,200000
2020-10-10,0.8418086245443581,0.8349251966898458,0.6759334947094284,0.9672258222478346,0.17628453762107857,0.40943716998837226,0.0,0.0,200000
2020-10-11,0.8706641135788914,0.8651130638260842,0.7183181924207309,1.0177766941638804,0.1693248247176799,0.3816942372285436,0.0,0.0,200000
2020-10-12,0.8962336307175547,0.8891749595567454,0.6989765989987946,1.0180423760613782,0.16349272293243974,0.3565340055895149,0.0,0.0,200000
2020-10-13,0.9241012685748393,0.9125426009356787,0.7421692295567781,1.0569111442377281,0.15876532842764807,0.3337855985030655,0.0,0.0,200000
2020-10-14,0.9560890845470267,0.9491862087486898,0.7745494985482014,1.1044049178948863,0.15507768162896649,0.31328688644491326,0.9999999999999988,1.0,200000
2020-10-15,0.9834299663496375,0.9813729278663625,0.8151358731902932,1.1509238499365275,0.15235231679114636,0.29488260465993804,0.0,0.0,200000
2020-10-16,1.0166416105308782,1.017690555796702,0.8364416277414924,1.1793353351485958,0.15059066549481598,0.2784301631456763,0.0,0.0,200000
2020-10-17,1.0466040174190991,1.036554717017129,0.8730382967664807,1.2192299580100672,0.1497285524498479,0.26380054025178107,0.0,0.0,200000
2020-10-18,1.0781349471673478,1.069720718026316,0.8979132998013098,1.238019996977645,0.14971626793670606,0.25087516824026573,0.0,0.0,200000
2020-10-19,1.116785510266213,1.1089129531329083,0.9058718232075992,1.2820671761910343,0.15057040286658058,0.23954976268916578,0.0,0.0,200000
2020-10-20,1.1486618622698581,1.1377299814103718,0.9502124865517153,1.339603479690771,0.15232694089774318,0.22973113618823793,0.0,0.0,200000
2020-10-21,1.1879566370723569,1.1761229080215265,0.9757290156871418,1.3754034256075682,0.15508795012800528,0.22133416614714702,0.0,0.0,200000
2020-10-22,1.2229794033762191,1.212435216136643,1.0312410140663861,1.4303427040113823,0.1588676933767952,0.21428563221301242,0.0,0.0,200000
2020-10-23,1.2612681511541763,1.2523707605296,1.0413906617212683,1.4525459455515222,0.16373265474736345,0.2085263276077046,0.0,0.0,200000
2020-10-24,1.299268731459328,1.281612346847516,1.0421980884221216,1.4781612318694282,0.16978428874757415,0.20401622271514436,0.0,0.0,200000
2020-10-25,1.3352694242454979,1.3252516327387047,1.081887295903257,1.5246527075910978,0.1771166267191088,0.20073093925220506,0.0,0.0,200000
2020-10-26,1.3787852985524223,1.3718003957122646,1.1487263181096747,1.5981206166846835,0.1858759400440771,0.19866057870470338,0.0,0.0,200000
2020-10-27,1.4114088514821186,1.4019634348092196,1.1414249508424446,1.6104084477734923,0.19621738958520843,0.19781104876655037,0.0,0.0,200000
2020-10-28,1.44801353947309,1.4408653892180467,1.2019651326293976,1.6618153962333961,0.20841788005377057,0.19820418619727503,0.0,0.0,200000
2020-10-29,1.4807271378528892,1.4763606092653618,1.203437388309022,1.6709456562574942,0.22262862072771283,0.19987952640783077,0.0,0.0,200000
2020-10-30,1.521623367654608,1.5077491080656285,1.2607473086733678,1.7532981054069676,0.23903509198663256,0.20289626372988753,0.9999999999999988,1.0,200000
2020-10-31,1.5620648752630084,1.5522372446168544,1.2579630521130958,1.791679900842804,0.25796180408368663,0.20734038897118945,0.0,0.0,200000
2020-11-01,1.6005774844039706,1.589714377821697,1.280185682279065,1.8338987166571556,0.2798752966156892,0.2133190609201942,0.0,0.0,200000
2020-11-02,1.6376250479050967,1.614231163019945,1.3493280319173955,1.9193855925570233,0.305377375189124,0.22095767472581335,0.9999999999999988,1.0,200000
2020-11-03,1.6754208472375682,1.6558481051529577,1.339768509855152,1.9345582073887675,0.3350208575741874,0.23040637772692957,0.0,0.0,200000
