date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests
2020-03-14,1.169371500495659,1.129950041955369,0.8315163387132295,1.4692159417827704,49.66993933004524,0.0,0.0,0.0,0
2020-03-15,1.1663931078649667,1.1329927828728312,0.8303814751260313,1.4343251685907115,0.39582959518484684,0.0,0.0,0.0,0
2020-03-16,1.1723545739391925,1.1317954882212105,0.8493290285938105,1.4400118691022876,5.611191677484515,0.0,0.0,0.0,0
2020-03-17,1.1724735898707053,1.143200093655296,0.8997502688353021,1.4702560556318247,10.629580266599051,3.1475162068763565,0.0,0.0,0
2020-03-18,1.1732318800808152,1.152056760816991,0.8953677318189304,1.420936032922234,11.3033038567284,4.885340127183425,0.0,0.0,0
2020-03-19,1.1718314755534196,1.1520521848190324,0.9265118511233891,1.4154984107894366,10.937825022707116,5.840699193324486,0.0,0.0,0
2020-03-20,1.1673613429502026,1.1474878575195038,0.9383729841957535,1.3785185542164409,11.020604746933717,6.5218555862601555,0.0,0.0,0
2020-03-21,1.16587296877458,1.1526336159082595,0.9401902290699415,1.3541857029503213,11.364892813075134,7.370539492902351,0.0,0.0,0
2020-03-22,1.1622593635617091,1.146137937659615,0.9417025489830321,1.3496516332917534,11.714074945653413,7.902642709897256,0.0,0.0,0
2020-03-23,1.160140267308784,1.1446305710838143,0.9708648563945766,1.3492056329993078,12.04124099032768,8.74845125795253,0.0,0.0,0
2020-03-24,1.1526866294219769,1.143479218981128,0.9772620444300306,1.3322075703206515,12.37573606135888,8.987165170227001,5.999999999999996,6.0,100000
2020-03-25,1.1473047782850254,1.1415714473639944,0.9533234715587932,1.2980909686866429,12.726293799141773,9.351731325547012,8.999999999999995,9.0,100000
2020-03-26,1.1336205449483288,1.1252940302108567,0.9786667399548333,1.301088878380269,13.083263381973131,9.927797834633482,4.9999999999999964,5.0,100000
2020-03-27,1.1225617279837015,1.1166430051421452,0.9637575289559575,1.2698268285868954,13.438231563445521,10.162625277125098,7.999999999999995,8.0,100000
2020-03-28,1.1097436446885849,1.1062592347275526,0.9549696693819583,1.2458638461764384,13.780858720101682,10.531060653116477,3.9999999999999973,4.0,100000
2020-03-29,1.097981439579825,1.0896038396299144,0.9528841043262757,1.2404847791143676,14.102041674783754,10.858484401495271,12.99999999999999,13.0,100000
2020-03-30,1.0856292018186928,1.0778928742791352,0.9385711701434112,1.2290160719347916,14.397897044416958,11.359337278181892,14.999999999999988,15.0,100000
2020-03-31,1.0691509073096332,1.071141323658414,0.9016119951680047,1.1985132905637177,14.666984506618741,11.62369130166091,16.99999999999999,17.0,100000
2020-04-01,1.0456205563417285,1.0390997968262612,0.9051553183782947,1.1930989814521715,14.907364401383592,11.934889569490695,11.999999999999991,12.0,100000
